Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/94721895/clean-title-2007-honda-pilot-exl-pa-philadelphia-east-sublot,94721895,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,HOND,PILOT EXL,3.5L  6,6,2HKYF18577H******,CERT OF TITLE,"196,207 A",ACTUAL,FRONT END,15 USD,0 USD,13,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94720445/clean-title-2015-kia-forte-lx-ma-freetown,94720445,"8,288 USD",12/17/2025 06:30 pm GMT+3:30,2015,KIA,FORTE LX,1.8L  4,4,KNAFK4A6XF5******,CERT OF TITLE-RECONSTRCTD COLL,"39,904 A",ACTUAL,FRONT END,175 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94716675/clean-title-2014-jeep-cherokee-limited-pa-scranton,94716675,"11,551 USD",12/17/2025 06:30 pm GMT+3:30,2014,JEP,CHEROKEE L,3.2L  6,6,1C4PJMDS8EW******,CERT OF TITLE,"122,061 A",ACTUAL,MECHANICAL,60 USD,0 USD,56,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94715775/clean-title-2016-ram-2500-st-me-windham,94715775,"19,758 USD",12/17/2025 06:30 pm GMT+3:30,2016,RAM,2500 ST,6.4L  8,8,3C6UR5CJ3GG******,CERTIFICATE OF TITLE,"219,539 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94710075/salvage-2016-volkswagen-tiguan-s-ny-syracuse,94710075,"9,686 USD",12/17/2025 06:30 pm GMT+3:30,2016,VOLK,TIGUAN S,2.0L  4,4,WVGBV7AX4GW******,MV-907A SALVAGE CERTIFICATE,"103,639 N",NOT ACTUAL,REAR END,550 USD,0 USD,28,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94706165/salvage-2016-subaru-crosstrek-premium-ma-north-boston,94706165,"13,175 USD",12/17/2025 06:30 pm GMT+3:30,2016,SUBA,CROSSTREK,2.0L  4,4,JF2GPADC9G8******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,ALL OVER,300 USD,0 USD,4138,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94705815/clean-title-2017-mitsubishi-outlander-se-ma-north-boston,94705815,"9,100 USD",12/17/2025 06:30 pm GMT+3:30,2017,MITS,OUTLANDER,2.4L  4,4,JA4AZ3A37HZ******,CERTIFICATE OF TITLE,"160,194 A",ACTUAL,REAR END,300 USD,0 USD,4500,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94705735/clean-title-2009-hyundai-tucson-se-mi-kincheloe,94705735,"7,500 USD",12/17/2025 06:30 pm GMT+3:30,2009,HYUN,TUCSON SE,2.7L  6,6,KM8JN72D39U******,DEALER ONLY CLEAN TITLE,"153,948 E",EXEMPT,MINOR DENT/SCRATCHES,0 USD,0 USD,3,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94701325/salvage-2025-nissan-sentra-sv-ma-freetown,94701325,"21,221 USD",12/17/2025 06:30 pm GMT+3:30,2025,NISS,SENTRA SV,2.0L  4,4,3N1AB8CV4SY******,CERT OF TITLE - SALVAGE,"22,293 A",ACTUAL,FRONT END,125 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94701185/salvage-2025-kia-soul-lx-ma-freetown,94701185,"20,647 USD",12/17/2025 06:30 pm GMT+3:30,2025,KIA,SOUL LX,2.0L  4,4,KNDJ23AU2S7******,CERT OF TITLE - SALVAGE,"10,594 A",ACTUAL,FRONT END,0 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94699955/clean-title-2014-ford-escape-titanium-ny-long-island,94699955,$1 USD,12/17/2025 06:30 pm GMT+3:30,2014,FORD,ESCAPE TIT,2.0L  4,4,1FMCU9J93EU******,CERTIFICATE OF TITLE,"123,152 A",ACTUAL,MECHANICAL,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94699355/salvage-2017-lincoln-mkx-premiere-pa-scranton,94699355,"8,350 USD",12/17/2025 06:30 pm GMT+3:30,2017,LINC,MKX,3.7L  6,6,2LMPJ8JR7HB******,CERTIFICATE OF SALVAGE,0 N,NOT ACTUAL,FRONT END,60 USD,0 USD,2079,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94699105/clean-title-2015-nissan-rogue-s-ma-north-boston,94699105,"7,247 USD",12/17/2025 06:30 pm GMT+3:30,2015,NISS,ROGUE S,2.5L  4,4,5N1AT2MV8FC******,CERT OF TITLE-RECONSTRCTD COLL,"135,727 A",ACTUAL,FRONT END,450 USD,0 USD,3361,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94696985/clean-title-2014-jeep-grand-cherokee-limited-ma-freetown,94696985,"7,439 USD",12/17/2025 06:30 pm GMT+3:30,2014,JEP,GRAND CHER,3.6L  6,6,1C4RJFBG8EC******,CERT OF TITLE-RECONSTRCTD COLL,"165,117 A",ACTUAL,FRONT END,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94696675/salvage-1997-ford-ranger-super-cab-pa-scranton,94696675,"2,195 USD",12/17/2025 06:30 pm GMT+3:30,1997,FORD,RANGER SUP,3.0L  6,6,1FTCR15U7VP******,CERTIFICATE OF SALVAGE,"233,148 A",ACTUAL,FRONT END,60 USD,0 USD,123,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94696005/salvage-2015-jeep-cherokee-limited-pa-scranton,94696005,"8,316 USD",12/17/2025 06:30 pm GMT+3:30,2015,JEP,CHEROKEE L,3.2L  6,6,1C4PJMDS1FW******,CERTIFICATE OF SALVAGE,"135,451 A",ACTUAL,FRONT END,750 USD,0 USD,16,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94694425/clean-title-2013-toyota-sienna-xle-ny-albany,94694425,"8,100 USD",12/17/2025 06:30 pm GMT+3:30,2013,TOYT,SIENNA XLE,3.5L  6,6,5TDDK3DC5DS******,CERTIFICATE OF TITLE,"141,529 A",ACTUAL,SIDE,200 USD,0 USD,82,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94693925/salvage-2009-honda-accord-lx-pa-philadelphia-east-sublot,94693925,"5,930 USD",12/17/2025 06:30 pm GMT+3:30,2009,HOND,ACCORD LX,2.4L  4,4,1HGCP26349A******,CERTIFICATE OF SALVAGE,"105,495 E",EXEMPT,FRONT END,0 USD,0 USD,32,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94686755/clean-title-2004-honda-accord-ex-ma-north-boston,94686755,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,HOND,ACCORD EX,2.4L  4,4,1HGCM56804A******,CERTIFICATE OF TITLE (P),"254,778 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,2371,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94683355/clean-title-2004-ford-freestar-ses-ma-north-boston,94683355,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,FORD,FREESTAR S,3.9L  6,6,2FMZA576X4B******,CERTIFICATE OF TITLE (P),"161,886 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,2255,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94676195/salvage-2018-hyundai-santa-fe-sport-nj-trenton,94676195,"8,624 USD",12/17/2025 06:30 pm GMT+3:30,2018,HYUN,SANTA FE S,2.4L  4,4,5XYZUDLB3JG******,CERT OF TITLE-SALVAGE,"149,421 A",ACTUAL,FRONT END,550 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94672695/clean-title-2013-buick-encore-me-windham,94672695,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,BUIC,ENCORE,1.4L  4,4,KL4CJGSB6DB******,CERTIFICATE OF TITLE,"156,771 A",ACTUAL,NORMAL WEAR,100 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94667985/salvage-2011-buick-enclave-cxl-pa-scranton,94667985,"4,077 USD",12/17/2025 06:30 pm GMT+3:30,2011,BUIC,ENCLAVE CX,3.6L  6,6,5GAKVBED5BJ******,CERTIFICATE OF SALVAGE,"197,216 A",ACTUAL,FRONT END,60 USD,0 USD,2252,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94666325/clean-title-2014-bmw-328-xi-sulev-ma-freetown,94666325,"2,000 USD",12/17/2025 06:30 pm GMT+3:30,2014,BMW,328 XI SUL,2.0L  4,4,WBA3B5C50EP******,CERT OF TITLE-RECONSTRCTD COLL,"173,487 A",ACTUAL,MINOR DENT/SCRATCHES,"1,050 USD",0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94665875/clean-title-2013-gmc-yukon-slt-ma-west-warren,94665875,"6,671 USD",12/17/2025 06:30 pm GMT+3:30,2013,GMC,YUKON SLT,5.3L  8,8,1GKS2CE04DR******,CERT OF TITLE-RECONSTRCTD COLL,"192,751 A",ACTUAL,SIDE,425 USD,0 USD,11,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94663495/salvage-2011-nissan-rogue-s-nj-trenton,94663495,"3,771 USD",12/17/2025 06:30 pm GMT+3:30,2011,NISS,ROGUE S,2.5L  4,4,JN8AS5MV3BW******,CERT OF TITLE-SALVAGE,"133,374 A",ACTUAL,SIDE,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94663135/clean-title-2011-nissan-rogue-s-ma-west-warren,94663135,$1 USD,12/17/2025 06:30 pm GMT+3:30,2011,NISS,ROGUE S,2.5L  4,4,JN8AS5MV8BW******,CERTIFICATE OF TITLE,"204,601 A",ACTUAL,FRONT END,300 USD,0 USD,58,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94657175/clean-title-2017-toyota-camry-le-pa-scranton,94657175,"10,800 USD",12/17/2025 06:30 pm GMT+3:30,2017,TOYT,CAMRY LE,2.5L  4,4,4T1BF1FK7HU******,CERTIFICATE OF TITLE,"259,484 A",ACTUAL,FRONT END,300 USD,0 USD,2270,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94652895/salvage-2014-nissan-altima-2-5-ny-long-island,94652895,"8,732 USD",12/17/2025 06:30 pm GMT+3:30,2014,NISS,ALTIMA 2.5,2.5L  4,4,1N4AL3AP0EC******,MV-907A SALVAGE CERTIFICATE,"73,336 A",ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94652305/salvage-2025-honda-civic-sport-pa-scranton,94652305,"24,436 USD",12/17/2025 06:30 pm GMT+3:30,2025,HOND,CIVIC SPOR,2.0L  4,4,2HGFE2F59SH******,CERTIFICATE OF SALVAGE,"20,520 A",ACTUAL,FRONT END,"3,200 USD",0 USD,71,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94647695/salvage-2014-hyundai-sonata-gls-ny-long-island,94647695,"7,220 USD",12/17/2025 06:30 pm GMT+3:30,2014,HYUN,SONATA GLS,2.4L  4,4,5NPEB4AC4EH******,MV-907A SALVAGE CERTIFICATE,"74,659 N",NOT ACTUAL,FRONT END,350 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94647635/salvage-2007-acura-mdx-pa-philadelphia-east-sublot,94647635,"4,536 USD",12/17/2025 06:30 pm GMT+3:30,2007,ACUR,MDX,3.7L  6,6,2HNYD28247H******,CERTIFICATE OF SALVAGE,"130,145 E",EXEMPT,SIDE,0 USD,0 USD,22,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94647035/salvage-2013-honda-accord-lx-ny-albany,94647035,"6,573 USD",12/17/2025 06:30 pm GMT+3:30,2013,HOND,ACCORD LX,2.4L  4,4,1HGCR2F3XDA******,MV-907A SALVAGE CERTIFICATE,"152,784 A",ACTUAL,SIDE,250 USD,0 USD,25,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94645025/clean-title-2007-honda-fit-ma-west-warren,94645025,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,HOND,FIT,1.5L  4,4,JHMGD37407S******,CERTIFICATE OF TITLE,"142,821 A",ACTUAL,MECHANICAL,300 USD,0 USD,2034,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94643715/clean-title-2008-toyota-camry-ce-ma-north-boston,94643715,$1 USD,12/17/2025 06:30 pm GMT+3:30,2008,TOYT,CAMRY CE,2.4L  4,4,4T1BE46K38U******,CERTIFICATE OF TITLE (P),"182,247 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,3368,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94643005/clean-title-2015-nissan-rogue-s-ma-west-warren,94643005,"10,018 USD",12/17/2025 06:30 pm GMT+3:30,2015,NISS,ROGUE S,2.5L  4,4,KNMAT2MV3FP******,CERT OF TITLE-RECONSTRCTD COLL,"97,040 A",ACTUAL,FRONT END,425 USD,0 USD,2024,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94637205/salvage-2012-ford-focus-se-pa-scranton,94637205,"3,908 USD",12/17/2025 06:30 pm GMT+3:30,2012,FORD,FOCUS SE,2.0L  4,4,1FAHP3F24CL******,CERTIFICATE OF SALVAGE,"153,480 A",ACTUAL,FRONT END,10 USD,0 USD,30,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94635375/salvage-2014-hyundai-veloster-turbo-pa-scranton,94635375,"5,203 USD",12/17/2025 06:30 pm GMT+3:30,2014,HYUN,VELOSTER T,1.6L  4,4,KMHTC6AEXEU******,CERT OF SALV-R=RECONSTRUCTED,"107,471 N",NOT ACTUAL,SIDE,60 USD,0 USD,2041,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94635065/clean-title-2015-toyota-prius-c-ma-north-boston,94635065,"5,480 USD",12/17/2025 06:30 pm GMT+3:30,2015,TOYT,PRIUS C,1.5L  4,4,JTDKDTB38F1******,CERT OF TITLE-RECONSTRCTD COLL,"254,272 A",ACTUAL,FRONT END,300 USD,0 USD,4022,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94633525/salvage-2023-ford-bronco-sport-big-bend-ny-syracuse,94633525,"24,438 USD",12/17/2025 06:30 pm GMT+3:30,2023,FORD,BRONCO SPO,1.5L  3,3,3FMCR9B65PR******,MV-907A SALVAGE CERTIFICATE,"14,719 A",ACTUAL,REAR END,0 USD,0 USD,102,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94632355/clean-title-2011-jeep-wrangler-sport-mi-kincheloe,94632355,"11,489 USD",12/17/2025 06:30 pm GMT+3:30,2011,JEP,WRANGLER S,3.8L  6,6,1J4AA2D17BL******,CERTIFICATE OF TITLE,"121,664 A",ACTUAL,ROLLOVER,"1,450 USD",0 USD,17,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94631855/salvage-2016-nissan-altima-2-5-ma-freetown,94631855,"9,253 USD",12/17/2025 06:30 pm GMT+3:30,2016,NISS,ALTIMA 2.5,2.5L  4,4,1N4AL3AP8GN******,CERT OF TITLE-SALVAGE,"91,469 A",ACTUAL,REAR END,125 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94629915/salvage-2017-lexus-nx-200t-base-ny-long-island,94629915,"19,501 USD",12/17/2025 06:30 pm GMT+3:30,2017,LEXS,NX 200T BA,2.0L  4,4,JTJBARBZ3H2******,MV-907A SALVAGE CERTIFICATE,"72,982 A",ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94627175/salvage-2008-acura-tl-ny-syracuse,94627175,"4,869 USD",12/17/2025 06:30 pm GMT+3:30,2008,ACUR,TL,3.2L  6,6,19UUA66298A******,MV-907A SALVAGE CERTIFICATE,"213,304 E",EXEMPT,FRONT END,0 USD,0 USD,5,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94610605/salvage-2017-nissan-rogue-s-pa-philadelphia-east-sublot,94610605,"8,307 USD",12/17/2025 06:30 pm GMT+3:30,2017,NISS,ROGUE S,2.5L  4,4,5N1AT2MMXHC******,CERTIFICATE OF SALVAGE,"159,865 A",ACTUAL,FRONT END,20 USD,0 USD,37,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94595495/clean-title-2010-chevrolet-silverado-k1500-ltz-ma-freetown,94595495,$1 USD,12/17/2025 06:30 pm GMT+3:30,2010,CHEV,SILVERADO,5.3L  8,8,1GCSKTE32AZ******,CERTIFICATE OF TITLE,"122,961 A",ACTUAL,MINOR DENT/SCRATCHES,"1,300 USD",0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94594915/salvage-2012-honda-pilot-exl-ny-albany,94594915,"8,356 USD",12/17/2025 06:30 pm GMT+3:30,2012,HOND,PILOT EXL,3.5L  6,6,5FNYF4H50CB******,CERTIFICATE OF SALVAGE,"139,258 A",ACTUAL,FRONT END,650 USD,0 USD,9,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94588625/clean-title-2004-chevrolet-silverado-k1500-ma-freetown,94588625,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,CHEV,SILVERADO,5.3L  8,8,2GCEK19T141******,CERTIFICATE OF TITLE,"259,097 A",ACTUAL,NORMAL WEAR,300 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94587565/salvage-2017-toyota-camry-le-ma-west-warren,94587565,"9,219 USD",12/17/2025 06:30 pm GMT+3:30,2017,TOYT,CAMRY LE,2.5L  4,4,4T1BF1FK1HU******,CERT OF TITLE-SALVAGE,"153,862 A",ACTUAL,FRONT END,300 USD,0 USD,2102,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94587035/clean-title-2014-toyota-tundra-double-cab-sr-ma-north-boston,94587035,$1 USD,12/17/2025 06:30 pm GMT+3:30,2014,TOYT,TUNDRA DOU,4.6L  8,8,5TFUM5F11EX******,CERTIFICATE OF TITLE (P),"291,755 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,2353,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94572915/salvage-2023-dodge-charger-sxt-pa-scranton,94572915,"21,371 USD",12/17/2025 06:30 pm GMT+3:30,2023,DODG,CHARGER SX,3.6L  6,6,2C3CDXBG9PH******,CERTIFICATE OF SALVAGE,"39,238 A",ACTUAL,FRONT END,"2,200 USD",0 USD,26,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94569885/2013-honda-pilot-exl-ma-north-boston,94569885,"8,418 USD",12/17/2025 06:30 pm GMT+3:30,2013,HOND,PILOT EXL,3.5L  6,6,5FNYF4H59DB******,BILL OF SALE-PARTS ONLY,"161,161 A",ACTUAL,SIDE,"1,050 USD",0 USD,3338,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94568895/salvage-2019-honda-accord-sport-pa-philadelphia-east-sublot,94568895,"22,389 USD",12/17/2025 06:30 pm GMT+3:30,2019,HOND,ACCORD SPO,2.0L  4,4,1HGCV2F32KA******,CERT OF SALVAGE-THEFT,0 N,NOT ACTUAL,VANDALISM,0 USD,0 USD,111,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94567985/clean-title-2022-jeep-grand-wagoneer-series-iii-ma-north-boston,94567985,$1 USD,12/17/2025 06:30 pm GMT+3:30,2022,JEP,GRAND WAGO,6.4L  8,8,1C4SJVGJ1NS******,CERTIFICATE OF TITLE (P),"151,858 A",ACTUAL,HAIL,0 USD,0 USD,72,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94566935/salvage-2015-subaru-forester-2-5i-pa-scranton,94566935,"7,186 USD",12/17/2025 06:30 pm GMT+3:30,2015,SUBA,FORESTER 2,2.5L  4,4,JF2SJABC7FH******,CERT OF SALV-R=RECONSTRUCTED,"112,643 A",ACTUAL,FRONT END,60 USD,0 USD,122,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94562935/salvage-2017-chevrolet-camaro-lt-ny-albany,94562935,"14,431 USD",12/17/2025 06:30 pm GMT+3:30,2017,CHEV,CAMARO LT,3.6L  6,6,1G1FB1RSXH0******,MV-907A SALVAGE CERTIFICATE,"90,132 A",ACTUAL,FRONT END,675 USD,0 USD,88,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94559915/salvage-2016-toyota-rav4-xle-pa-scranton,94559915,"15,882 USD",12/17/2025 06:30 pm GMT+3:30,2016,TOYT,RAV4 XLE,2.5L  4,4,2T3RFREV2GW******,CERTIFICATE OF SALVAGE,"98,880 A",ACTUAL,VANDALISM,"3,050 USD",0 USD,2005,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94559445/clean-title-2008-toyota-highlander-ma-north-boston,94559445,"5,974 USD",12/17/2025 06:30 pm GMT+3:30,2008,TOYT,HIGHLANDER,3.5L  6,6,JTEES41A382******,CERT OF TITLE-RECONSTRCTD COLL,"173,562 A",ACTUAL,FRONT END,425 USD,0 USD,2299,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94556585/salvage-2017-lexus-rx-350-base-ma-freetown,94556585,"23,526 USD",12/17/2025 06:30 pm GMT+3:30,2017,LEXS,RX 350 BAS,3.5L  6,6,2T2BZMCA7HC******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,BURN,0 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94552745/clean-title-2006-nissan-murano-sl-ma-west-warren,94552745,"3,050 USD",12/17/2025 06:30 pm GMT+3:30,2006,NISS,MURANO SL,3.5L  6,6,JN8AZ08W66W******,CERT OF TITLE-RECONSTRCTD COLL,"119,812 A",ACTUAL,FRONT END,300 USD,0 USD,2004,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94551785/salvage-2015-subaru-forester-2-5i-premium-ny-albany,94551785,"8,713 USD",12/17/2025 06:30 pm GMT+3:30,2015,SUBA,FORESTER 2,2.5L  4,4,JF2SJADC2FH******,MV-907A SALVAGE CERTIFICATE,"143,706 A",ACTUAL,FRONT END,200 USD,0 USD,27,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94551575/salvage-2021-toyota-rav4-xle-pa-philadelphia-east-sublot,94551575,"27,477 USD",12/17/2025 06:30 pm GMT+3:30,2021,TOYT,RAV4 XLE,2.5L  4,4,2T3P1RFV2MC******,CERTIFICATE OF SALVAGE,"27,352 A",ACTUAL,FRONT END,"4,000 USD",0 USD,67,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94536305/clean-title-2014-audi-q7-premium-plus-ma-freetown,94536305,"12,081 USD",12/17/2025 06:30 pm GMT+3:30,2014,AUDI,Q7 PREMIUM,3.0L  6,6,WA1LMAFE1ED******,CERT OF TITLE-RECONSTRCTD COLL,"123,013 A",ACTUAL,FRONT END,675 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94536055/salvage-2022-toyota-highlander-xle-nj-trenton,94536055,"30,367 USD",12/17/2025 06:30 pm GMT+3:30,2022,TOYT,HIGHLANDER,3.5L  6,6,5TDGZRBH5NS******,CERT OF TITLE-SALVAGE,"47,367 A",ACTUAL,FRONT END,"8,500 USD",0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94534795/salvage-2017-chevrolet-equinox-lt-pa-philadelphia-east-sublot,94534795,"8,700 USD",12/17/2025 06:30 pm GMT+3:30,2017,CHEV,EQUINOX LT,2.4L  4,4,2GNALCEK7H6******,CERTIFICATE OF SALVAGE,"110,512 N",NOT ACTUAL,FRONT END,20 USD,0 USD,209,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94532215/clean-title-2013-honda-odyssey-lx-ma-north-boston,94532215,"7,222 USD",12/17/2025 06:30 pm GMT+3:30,2013,HOND,ODYSSEY LX,3.5L  6,6,5FNRL5H21DB******,CERT OF TITLE-RECONSTRCTD COLL,"159,664 A",ACTUAL,REAR END,300 USD,0 USD,3253,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94527955/salvage-2015-toyota-rav4-xle-pa-scranton,94527955,"13,615 USD",12/17/2025 06:30 pm GMT+3:30,2015,TOYT,RAV4 XLE,2.5L  4,4,JTMRFREV0FJ******,CERTIFICATE OF SALVAGE,"92,797 A",ACTUAL,FRONT END,"3,800 USD",0 USD,2282,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94527175/clean-title-2013-ford-escape-sel-me-windham,94527175,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,FORD,ESCAPE SEL,1.6L  4,4,1FMCU0HX9DU******,CERTIFICATE OF TITLE,"192,790 A",ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94523515/clean-title-2015-dodge-grand-caravan-se-me-windham,94523515,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,DODG,GRAND CARA,3.6L  6,6,2C4RDGBG7FR******,CERTIFICATE OF TITLE,"178,678 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94520495/salvage-2019-infiniti-q50-luxe-ny-long-island,94520495,"16,492 USD",12/17/2025 06:30 pm GMT+3:30,2019,INFI,Q50 LUXE,3.0L  6,6,JN1EV7AR4KM******,MV-907A SALVAGE CERTIFICATE,"74,079 A",ACTUAL,STRIPPED,925 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94519705/clean-title-2017-chevrolet-equinox-ls-mi-kincheloe,94519705,"7,282 USD",12/17/2025 06:30 pm GMT+3:30,2017,CHEV,EQUINOX LS,2.4L  4,4,2GNALBEK1H1******,CERTIFICATE OF TITLE,"107,405 A",ACTUAL,FRONT END,250 USD,0 USD,27,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94518195/salvage-2013-subaru-impreza-limited-ny-albany,94518195,"10,711 USD",12/17/2025 06:30 pm GMT+3:30,2013,SUBA,IMPREZA LI,2.0L  4,4,JF1GPAH63DH******,MV-907A SALVAGE CERTIFICATE,"23,337 A",ACTUAL,FRONT END,250 USD,0 USD,80,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94517715/clean-title-2012-nissan-murano-s-ma-freetown,94517715,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,NISS,MURANO S,3.5L  6,6,JN8AZ1MU6CW******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,MECHANICAL,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94515725/salvage-2007-ford-focus-zx4-ny-albany,94515725,"1,696 USD",12/17/2025 06:30 pm GMT+3:30,2007,FORD,FOCUS ZX4,2.0L  4,4,1FAHP34NX7W******,MV-907A SALVAGE CERTIFICATE,"191,051 E",EXEMPT,FRONT END,0 USD,0 USD,60,NY - ALBANY,0,N/A,N/A
